time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
0.000000000000000000e+00,-2.480618719999999902e-92,3.175710120000000063e-93,3.175520600000000189e-93,9.652343949999999760e-96,9.517706869999999502e-94,3.899763410000000052e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970704900000000097e-54,9.999999979999999707e-10,4.942788409999999913e-42,2.243735589999999901e-45,2.996190369999999820e-42,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000082e-05,0.000000000000000000e+00,-4.341863270000000271e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.952345959999999675e-94,-5.227297999999999783e-45,4.957584469999999681e-42,9.999999979999999707e-10,6.696700160000000345e-11,-3.396563229999999852e-93,0.000000000000000000e+00,0.000000000000000000e+00,-7.135861740000000399e-45,-2.480632269999999993e-92,3.175710489999999796e-93,-7.818655250000000610e-101
2.625600000000000069e-04,-2.480207299999999906e-92,3.164847360000000184e-93,3.164677970000000209e-93,-1.265880870000000038e-96,9.485150820000000163e-94,3.886447869999999855e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.524834200000000252e-55,9.999999979999999707e-10,4.180042479999999870e-42,3.288514859999999869e-45,-1.318787779999999962e-48,0.000000000000000000e+00,0.000000000000000000e+00,2.725599999999999789e-04,0.000000000000000000e+00,-4.123094580000000163e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.925193130000000238e-94,3.288371909999999759e-45,4.170904529999999984e-42,9.999999979999999707e-10,8.488311199999999787e-10,-3.395999899999999845e-93,0.000000000000000000e+00,0.000000000000000000e+00,-6.344946269999999836e-46,-2.480221650000000074e-92,3.164847360000000184e-93,9.674084759999999867e-105
5.385599999999999936e-04,-2.479785780000000087e-92,3.153487459999999957e-93,3.153318680000000199e-93,-1.261337120000000076e-96,9.451104829999999992e-94,3.872497860000000196e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.288088939999999855e-55,9.999999979999999707e-10,3.386622269999999978e-42,2.933943169999999857e-45,-1.173957870000000030e-48,0.000000000000000000e+00,0.000000000000000000e+00,5.485600000000000198e-04,0.000000000000000000e+00,-4.108295140000000171e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.896746460000000203e-94,2.933815669999999870e-45,3.377491179999999973e-42,9.999999979999999707e-10,9.776865840000000048e-10,-3.395422740000000162e-93,0.000000000000000000e+00,0.000000000000000000e+00,-2.842393369999999870e-47,-2.479800120000000012e-92,3.153487459999999957e-93,9.592331929999999776e-105
8.145599999999999802e-04,-2.479364329999999931e-92,3.142168339999999937e-93,3.142000159999999895e-93,-1.256809670000000075e-96,9.417181049999999485e-94,3.858597920000000224e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.070018210000000202e-55,9.999999979999999707e-10,2.594056180000000012e-42,2.617626259999999884e-45,-1.046986300000000045e-48,0.000000000000000000e+00,0.000000000000000000e+00,8.245600000000000065e-04,0.000000000000000000e+00,-4.093548830000000056e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.868401880000000006e-94,2.617512500000000135e-45,2.584931959999999990e-42,9.999999979999999707e-10,9.967064070000000667e-10,-3.394845669999999862e-93,0.000000000000000000e+00,0.000000000000000000e+00,1.858408219999999946e-47,-2.479378669999999855e-92,3.142168339999999937e-93,9.510579099999999684e-105
1.085000000000000027e-03,-2.478951439999999883e-92,3.131116649999999828e-93,3.130949059999999856e-93,-1.252389199999999962e-96,9.384058769999999732e-94,3.845026390000000250e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.323216239999999745e-05,9.999999979999999707e-10,1.690951410000000123e-05,3.824156239999999904e-11,3.182834249999999787e-11,1.020000000000000018e+00,0.000000000000000000e+00,1.095000000000000053e-03,0.000000000000000000e+00,-4.079150930000000119e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.840727000000000390e-94,3.816002830000000075e-11,1.790709070000000061e-05,9.999999979999999707e-10,9.994947389999999028e-10,-3.394280319999999942e-93,0.000000000000000000e+00,0.000000000000000000e+00,6.860544270000000069e-14,-2.478965780000000148e-92,3.131116649999999828e-93,9.674084759999999867e-105
1.361000000000000014e-03,-2.478530130000000072e-92,3.119877819999999845e-93,3.119710830000000016e-93,-1.247893879999999980e-96,9.350375640000000492e-94,3.831225050000000172e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.892338820000000133e-04,9.999999979999999707e-10,9.886617209999999374e-05,2.197929450000000113e-10,3.121627319999999723e-11,4.331999999999999851e+00,0.000000000000000000e+00,1.371000000000000040e-03,0.000000000000000000e+00,-4.064509230000000165e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.812583499999999486e-94,2.197048750000000043e-10,9.976948499999999977e-05,9.999999979999999707e-10,9.999254190000000033e-10,-3.393703449999999832e-93,0.000000000000000000e+00,0.000000000000000000e+00,1.278194239999999973e-12,-2.478544469999999997e-92,3.119877819999999845e-93,9.565080979999999947e-105
1.637000000000000000e-03,-2.478108889999999923e-92,3.108679339999999894e-93,3.108512950000000209e-93,-1.243414690000000088e-96,9.316813410000000249e-94,3.817473260000000011e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.834449349999999789e-04,9.999999979999999707e-10,1.751714080000000033e-04,3.835533140000000225e-10,3.211207329999999757e-11,7.644000000000000128e+00,0.000000000000000000e+00,1.647000000000000026e-03,0.000000000000000000e+00,-4.049920090000000230e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.784541029999999586e-94,3.834557160000000213e-10,1.760337069999999939e-04,9.999999979999999707e-10,9.999889900000000268e-10,-3.393126680000000029e-93,0.000000000000000000e+00,0.000000000000000000e+00,2.670887610000000056e-12,-2.478123229999999847e-92,3.108679339999999894e-93,9.565080979999999947e-105
1.905361400000000083e-03,-2.477699380000000141e-92,3.097829329999999860e-93,3.097663520000000170e-93,-1.239074879999999986e-96,9.284295569999999723e-94,3.804149390000000135e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.387761150000000531e-04,9.999999979999999707e-10,2.468057749999999994e-04,5.329343490000000371e-10,3.346185490000000125e-11,1.086433680000000024e+01,0.000000000000000000e+00,1.915361399999999893e-03,0.000000000000000000e+00,-4.035784929999999748e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.757371169999999995e-94,5.328267239999999540e-10,2.476458550000000037e-04,9.999999979999999707e-10,9.999982849999999705e-10,-3.392565960000000005e-93,0.000000000000000000e+00,0.000000000000000000e+00,3.950641469999999613e-12,-2.477713710000000163e-92,3.097829329999999860e-93,9.537830040000000590e-105
2.168167740000000003e-03,-2.477298409999999981e-92,3.087240609999999835e-93,3.087075370000000069e-93,-1.234839590000000068e-96,9.252560849999999477e-94,3.791146400000000061e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.012170810000000290e-04,9.999999979999999707e-10,2.718314840000000108e-04,5.745729500000000223e-10,7.793830370000000094e-12,1.200000000000000000e+01,0.000000000000000000e+00,2.178167740000000029e-03,0.000000000000000000e+00,-4.021990179999999685e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.730855639999999807e-94,5.745278559999999826e-10,2.718316249999999895e-04,9.999999979999999707e-10,9.999997209999999982e-10,-3.392016939999999788e-93,0.000000000000000000e+00,0.000000000000000000e+00,4.740054719999999839e-12,-2.477312740000000003e-92,3.087240609999999835e-93,9.456077210000000498e-105
2.444167740000000207e-03,-2.476877390000000083e-92,3.076159269999999831e-93,3.075994620000000134e-93,-1.230407259999999938e-96,9.219349719999999492e-94,3.777538460000000106e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.893049009999999536e-04,9.999999979999999707e-10,2.717527560000000111e-04,5.600221279999999832e-10,7.795962610000000208e-12,1.200000000000000000e+01,0.000000000000000000e+00,2.454167739999999799e-03,0.000000000000000000e+00,-4.007553649999999756e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.703106520000000246e-94,5.599776750000000486e-10,2.717528530000000030e-04,9.999999979999999707e-10,9.999999570000000568e-10,-3.391440449999999910e-93,0.000000000000000000e+00,0.000000000000000000e+00,4.723377749999999927e-12,-2.476891709999999861e-92,3.076159269999999831e-93,9.401575330000000235e-105
