time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
4.501193909999999798e-01,4.697707939999999915e+00,3.388685150000000146e+00,3.349078739999999943e+00,4.661586970000000107e-01,1.015600000000000058e+00,3.349078640000000107e+00,1.000000000000000000e+00,1.015600000000000058e+00,4.773445929999999837e-01,9.803997609999999545e-10,9.999900000000000455e-01,6.777049039999999636e+00,4.709888880000000277e+00,-1.952761699999999928e-03,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.172230779999999979e-02,3.343569249999999826e+00,1.172230840000000086e-02,3.347085939999999926e+00,8.386981570000000552e-01,4.709057999999999744e+00,6.777019140000000164e+00,9.999900000000000455e-01,9.999900000000000455e-01,6.432847830000000267e-01,9.999900000000000455e-01,2.522999169999999847e-01,3.544230129999999868e+00,2.998330009999999966e-04,3.388685140000000207e+00,1.009880180000000007e-09
4.503210990000000025e-01,4.255924030000000080e+00,3.388685150000000146e+00,3.349078730000000004e+00,4.661590110000000120e-01,1.015600000000000058e+00,3.349078630000000167e+00,1.000000000000000000e+00,1.015600000000000058e+00,4.773446900000000159e-01,9.804068670000000111e-10,9.999900000000000455e-01,6.773383869999999973e+00,4.256879869999999677e+00,-1.702831880000000089e-03,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.172229600000000010e-02,3.343569249999999826e+00,1.172229600000000010e-02,3.347085939999999926e+00,8.386981550000000007e-01,4.256654980000000421e+00,6.773351629999999624e+00,9.999900000000000455e-01,9.999900000000000455e-01,5.827887139999999855e-01,9.999900000000000455e-01,1.626130120000000151e-02,3.539935480000000023e+00,2.716358380000000097e-04,3.388685140000000207e+00,1.010192819999999951e-09
4.506470989999999954e-01,3.513223550000000195e+00,3.388685150000000146e+00,3.349078730000000004e+00,4.661590119999999837e-01,1.015600000000000058e+00,3.349078630000000167e+00,1.000000000000000000e+00,1.015600000000000058e+00,4.773447710000000010e-01,9.802576529999999923e-10,9.999900000000000455e-01,6.767464369999999896e+00,3.515495730000000041e+00,-1.405782229999999900e-03,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.172230269999999935e-02,3.343569249999999826e+00,1.172230269999999935e-02,3.347085939999999926e+00,8.386981550000000007e-01,3.515232220000000130e+00,6.767432140000000373e+00,9.999900000000000455e-01,9.999900000000000455e-01,4.810863679999999865e-01,9.999900000000000455e-01,4.465892109999999859e-02,3.519045610000000046e+00,2.242327480000000102e-04,3.388685150000000146e+00,1.010221239999999994e-09
4.509730559999999833e-01,3.160634289999999957e+00,3.159021270000000214e+00,3.149711470000000180e+00,6.783904050000000296e-02,9.467689809999999540e-01,3.149807519999999972e+00,1.000000000000000000e+00,1.015600000000000058e+00,1.699999999999999956e+00,9.801013329999999169e-10,9.999900000000000455e-01,6.761551899999999726e+00,3.159131019999999790e+00,-1.263461360000000091e-03,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-3.152582320000000271e-01,3.297832089999999994e+00,-3.148334649999999790e-01,3.203382060000000031e+00,7.887713050000000337e-01,3.159080209999999944e+00,6.761519680000000143e+00,9.999999979999999707e-10,9.075267550000000183e-01,4.328042460000000036e-01,9.999900000000000455e-01,-3.453483859999999933e-02,3.483784350000000085e+00,2.017285469999999866e-04,3.159021379999999990e+00,-2.455621480000000063e-08
4.511830310000000122e-01,3.160201559999999965e+00,3.169691439999999805e+00,3.185053040000000113e+00,-2.005577610000000011e-01,9.499668690000000471e-01,3.911476229999999998e-01,0.000000000000000000e+00,1.015600000000000058e+00,1.699999999999999956e+00,9.800089629999999610e-10,9.999900000000000455e-01,6.757746489999999717e+00,3.156999569999999977e+00,-1.262739620000000043e-03,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-1.712121889999999869e-01,3.265491480000000113e+00,-1.709853669999999992e-01,3.214195870000000177e+00,7.976217730000000339e-01,3.157038070000000030e+00,6.757714270000000134e+00,9.999999979999999707e-10,5.070167749999999751e-01,4.327449899999999960e-01,9.999900000000000455e-01,-7.030850080000000668e-02,3.459156989999999876e+00,2.017008969999999903e-04,3.169691489999999945e+00,-1.020603690000000071e-08
4.512516890000000114e-01,3.186670200000000008e+00,3.146357420000000182e+00,3.183782069999999909e+00,-7.990380710000000164e-02,9.429735839999999758e-01,3.909988959999999847e-01,0.000000000000000000e+00,1.015600000000000058e+00,1.699999999999999956e+00,9.799592249999999547e-10,9.999900000000000455e-01,6.756502109999999561e+00,3.076815620000000084e+00,-1.230505559999999941e-03,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-1.560817690000000091e-01,3.257485359999999996e+00,-1.541913139999999960e-01,3.211227959999999992e+00,7.973034879999999491e-01,3.076682529999999804e+00,6.756469909999999857e+00,9.999999979999999707e-10,4.191300980000000065e-01,4.363694969999999951e-01,1.338808150000000085e-04,-1.000000000000000048e-04,2.081007270000000187e+00,2.752496059999999911e+00,1.887814519999999885e-01,6.292714820000000486e-01
4.512616360000000215e-01,3.177318609999999932e+00,3.113717199999999963e+00,3.146966439999999920e+00,-1.445127800000000099e-03,9.331912060000000508e-01,3.864796640000000005e-01,0.000000000000000000e+00,1.015600000000000058e+00,0.000000000000000000e+00,9.799094869999999485e-10,9.999999979999999707e-10,6.756321840000000023e+00,3.064247369999999915e+00,-1.225475059999999936e-03,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-2.277618760000000020e-01,3.254325360000000167e+00,-2.250256730000000094e-01,3.186817659999999997e+00,7.880838780000000154e-01,3.064114809999999967e+00,6.756289640000000318e+00,9.999999979999999707e-10,4.077293120000000104e-01,4.350889290000000131e-01,3.319816500000000100e-05,-1.000000000000000048e-04,1.903134520000000052e+00,2.973084420000000172e+00,1.868230359999999979e-01,6.227434400000000370e-01
4.512828750000000277e-01,3.177655919999999856e+00,3.060100310000000157e+00,3.097393069999999859e+00,-1.223681670000000042e-03,9.171220479999999675e-01,3.803877390000000025e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.799734359999999188e-10,9.999999979999999707e-10,6.755936939999999780e+00,3.037579549999999795e+00,-1.214802029999999949e-03,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-3.196114870000000274e-01,3.247748479999999827e+00,-3.179661069999999978e-01,3.152358650000000040e+00,7.756693890000000424e-01,3.037448139999999963e+00,6.755904740000000075e+00,9.999999979999999707e-10,3.844126359999999742e-01,4.351351179999999874e-01,1.744985909999999944e-06,-1.000000000000000048e-04,1.572950080000000028e+00,3.072324529999999942e+00,1.836060220000000076e-01,6.120200609999999486e-01
4.515898689999999771e-01,3.163857609999999987e+00,2.842926670000000211e+00,2.888859829999999906e+00,-1.137074729999999973e-03,8.520343989999999978e-01,3.547733299999999979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.798171160000000502e-10,9.999999979999999707e-10,6.750375430000000065e+00,2.676923200000000058e+00,-1.070525249999999991e-03,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-5.241815440000000548e-01,3.135088230000000031e+00,-5.238222280000000008e-01,2.977941560000000099e+00,7.234471340000000472e-01,2.676807329999999929e+00,6.750343250000000239e+00,9.999999979999999707e-10,1.641106710000000135e-01,4.332456350000000178e-01,1.329131869999999896e-25,-1.000000000000000048e-04,1.170501119999999978e-01,3.070279830000000043e+00,1.705755999999999939e-01,5.685853339999999978e-01
4.519158690000000256e-01,3.149215889999999796e+00,2.733935980000000043e+00,2.778186330000000037e+00,-1.093484430000000052e-03,8.193695330000000387e-01,3.411817750000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.796750080000000880e-10,9.999999979999999707e-10,6.744473679999999582e+00,2.340681369999999983e+00,-9.360530020000000506e-04,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-5.056545129999999721e-01,3.015710359999999923e+00,-5.053168559999999809e-01,2.864115299999999920e+00,6.957315549999999460e-01,2.340580070000000124e+00,6.744441509999999695e+00,9.999999979999999707e-10,6.646450480000000438e-02,4.312406579999999989e-01,6.307724250000000005e-46,-1.000000000000000048e-04,2.526601460000000091e-02,3.055638019999999955e+00,1.640361589999999870e-01,5.467871949999999481e-01
