time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
6.609509540000000349e-01,9.731973350000000435e-04,4.978571860000000071e-02,4.978777770000000075e-02,-1.991742180000000039e-05,1.492094230000000007e-02,6.114288439999999818e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.561205160000000681e-10,9.999999979999999707e-10,3.673374299999999870e+00,5.984914299999999857e-06,-1.940979699999999958e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.421807929999999570e-05,9.423699039999999805e-01,-9.423416339999999831e-05,9.423416340000000391e-01,1.244294959999999936e-02,5.984895560000000064e-06,3.673350239999999989e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.329206810000000110e-04,4.940656458412465442e-324,-9.731973350000000001e-08,5.031387510000000130e-08,8.899097149999999961e-04,4.978571500000000122e-02,7.742380069999999998e-10
6.612769539999999724e-01,9.594933749999999756e-04,4.979074740000000165e-02,4.979279589999999894e-02,-1.991943530000000166e-05,1.492244950000000056e-02,6.114904699999999804e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.559499859999999711e-10,9.999999979999999707e-10,3.669493979999999933e+00,5.900991119999999889e-06,-1.907280860000000165e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.401369259999999852e-05,9.403107969999999760e-01,-9.402825890000000527e-05,9.402825889999999465e-01,1.244420369999999984e-02,5.900972610000000295e-06,3.669469929999999991e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.310489739999999939e-04,4.940656458412465442e-324,-9.594933750000000114e-08,4.960833529999999927e-08,8.773785569999999982e-04,4.979074370000000083e-02,7.741229880000000039e-10
6.616029540000000209e-01,9.459824549999999678e-04,4.979528280000000001e-02,4.979732080000000283e-02,-1.992125129999999927e-05,1.492380869999999915e-02,6.115460399999999783e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.557652449999999100e-10,9.999999979999999707e-10,3.665616219999999981e+00,5.818250239999999756e-06,-1.874054989999999850e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.380974620000000653e-05,9.382561900000000454e-01,-9.382280429999999803e-05,9.382280429999999560e-01,1.244533459999999994e-02,5.818231960000000361e-06,3.665592189999999917e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.292036340000000038e-04,4.940656458412465442e-324,-9.459824550000000160e-08,4.891273510000000256e-08,8.650239200000000390e-04,4.979527920000000052e-02,7.740079690000000081e-10
6.619289539999999583e-01,9.326618570000000386e-04,4.979932799999999687e-02,4.980135549999999828e-02,-1.992287119999999916e-05,1.492502109999999972e-02,6.115955890000000089e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.555947140000000774e-10,9.999999979999999707e-10,3.661741029999999952e+00,5.736674979999999937e-06,-1.841295439999999994e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.360623920000000163e-05,9.362060719999999447e-01,-9.361779869999999916e-05,9.361779869999999892e-01,1.244634300000000034e-02,5.736656929999999894e-06,3.661717009999999828e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.273842869999999904e-04,4.940656458412465442e-324,-9.326618569999999748e-08,4.822693420000000119e-08,8.528433159999999772e-04,4.979932439999999738e-02,7.738893969999999840e-10
6.622549540000000068e-01,9.195288999999999503e-04,4.980288609999999894e-02,4.980490320000000026e-02,-1.992429620000000059e-05,1.492608750000000081e-02,6.116391579999999953e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.554099730000000164e-10,9.999999979999999707e-10,3.657868399999999909e+00,5.656248940000000233e-06,-1.808995619999999988e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.340317060000000139e-05,9.341604340000000395e-01,-9.341324099999999409e-05,9.341324100000000241e-01,1.244722959999999996e-02,5.656231109999999718e-06,3.657844390000000168e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.255905689999999985e-04,4.940656458412465442e-324,-9.195289000000000092e-08,4.755079480000000086e-08,8.408342939999999570e-04,4.980288249999999944e-02,7.737659400000000156e-10
6.625809540000000553e-01,9.065809399999999680e-04,4.980596019999999902e-02,4.980796690000000027e-02,-1.992552749999999945e-05,1.492700880000000056e-02,6.116767829999999670e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.552536540000000902e-10,9.999999979999999707e-10,3.653998329999999850e+00,5.576955930000000150e-06,-1.777149080000000048e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.320053950000000125e-05,9.321192649999999746e-01,-9.320913020000000035e-05,9.320913020000000104e-01,1.244799530000000043e-02,5.576938320000000009e-06,3.653974330000000048e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.238221190000000070e-04,4.940656458412465442e-324,-9.065809400000000042e-08,4.688418070000000117e-08,8.289944379999999828e-04,4.980595659999999952e-02,7.736424830000000473e-10
6.629069539999999927e-01,8.938153709999999879e-04,4.980855339999999687e-02,4.981054969999999804e-02,-1.992656629999999839e-05,1.492778600000000018e-02,6.117085020000000324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.550689130000000291e-10,9.999999979999999707e-10,3.650130820000000220e+00,5.498779969999999741e-06,-1.745749419999999996e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.299834499999999669e-05,9.300825560000000047e-01,-9.300546550000000489e-05,9.300546549999999524e-01,1.244864080000000067e-02,5.498762579999999975e-06,3.650106829999999913e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.220785790000000098e-04,4.940656458412465442e-324,-8.938153709999999563e-08,4.622695760000000066e-08,8.173213630000000438e-04,4.980854979999999738e-02,7.735168060000000123e-10
6.632329540000000412e-01,8.812296249999999713e-04,4.981066879999999919e-02,4.981265470000000029e-02,-1.992741399999999996e-05,1.492841999999999954e-02,6.117343540000000357e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.549125929999999537e-10,9.999999979999999707e-10,3.646265870000000131e+00,5.421705350000000252e-06,-1.714790349999999936e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.279658610000000526e-05,9.280502980000000512e-01,-9.280224570000000165e-05,9.280224569999999673e-01,1.244916689999999923e-02,5.421688160000000365e-06,3.646241890000000208e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.203596000000000055e-04,4.940656458412465442e-324,-8.812296249999999734e-08,4.557899340000000190e-08,8.058127209999999810e-04,4.981066509999999836e-02,7.733884639999999964e-10
6.635589539999999786e-01,8.688211669999999645e-04,4.981230930000000307e-02,4.981428499999999981e-02,-1.992807160000000015e-05,1.492891160000000064e-02,6.117543750000000065e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.547562740000000275e-10,9.999999979999999707e-10,3.642403470000000087e+00,5.345716529999999946e-06,-1.684265669999999960e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.259526189999999532e-05,9.260224799999999812e-01,-9.259947000000000468e-05,9.259946999999999484e-01,1.244957430000000025e-02,5.345699559999999586e-06,3.642379500000000103e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.186648349999999984e-04,4.940656458412465442e-324,-8.688211669999999919e-08,4.494015760000000134e-08,7.944661950000000538e-04,4.981230560000000224e-02,7.732579020000000173e-10
6.638849540000000271e-01,8.565874999999999705e-04,4.981347800000000131e-02,4.981544350000000065e-02,-1.992854039999999988e-05,1.492926190000000083e-02,6.117686029999999664e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.545004790000000888e-10,9.999999979999999707e-10,3.638543620000000089e+00,5.270798230000000145e-06,-1.654169250000000057e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.239437159999999444e-05,9.239990930000000491e-01,-9.239713740000000443e-05,9.239713739999999564e-01,1.244986380000000052e-02,5.270781459999999663e-06,3.638519660000000044e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.169939429999999956e-04,4.940656458412465442e-324,-8.565875000000000594e-08,4.431032160000000100e-08,7.832795019999999522e-04,4.981347430000000048e-02,7.731251190000000291e-10
