time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
0.000000000000000000e+00,1.244348750000000041e-84,-7.789509860000000116e-84,0.000000000000000000e+00,-1.185055820000000020e-86,-2.334541519999999850e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.962336769999999883e-54,9.999999979999999707e-10,4.937444030000000210e-42,6.573534099999999653e-46,2.994006980000000126e-42,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000082e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.797655750000000164e-45,4.952226449999999768e-42,9.999999979999999707e-10,6.696700160000000345e-11,1.695151600000000084e-85,0.000000000000000000e+00,-1.244348749999999940e-88,-6.971908129999999921e-45,1.171055320000000018e-84,-7.789510189999999578e-84,7.116499179999999705e-92
1.365600000000000071e-04,1.240990100000000025e-84,-7.788531239999999728e-84,0.000000000000000000e+00,4.030036380000000066e-95,-2.334248230000000129e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.650678499999999946e-55,9.999999979999999707e-10,4.537651050000000299e-42,-2.361035799999999992e-45,-7.005981600000000489e-51,0.000000000000000000e+00,0.000000000000000000e+00,1.465600000000000062e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.361034729999999903e-45,4.528520009999999852e-42,9.999999979999999707e-10,6.379365840000000148e-10,1.690576179999999999e-85,0.000000000000000000e+00,-1.240990100000000016e-88,-1.472246010000000100e-45,1.134551500000000067e-84,-7.788531239999999728e-84,-2.346690270000000073e-95
2.865599999999999940e-04,1.237343280000000108e-84,-7.787482390000000031e-84,0.000000000000000000e+00,4.029064839999999785e-95,-2.333933879999999918e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.941041769999999663e-55,9.999999979999999707e-10,4.106600090000000094e-42,-2.360262190000000115e-45,-2.522735019999999903e-51,0.000000000000000000e+00,0.000000000000000000e+00,2.965600000000000202e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.360261060000000123e-45,4.097472769999999705e-42,9.999999979999999707e-10,8.719998320000000454e-10,1.685608180000000057e-85,0.000000000000000000e+00,-1.237343280000000065e-88,-2.798813489999999821e-46,1.131217460000000091e-84,-7.787482390000000031e-84,-2.346690270000000073e-95
4.365600000000000079e-04,1.233707169999999998e-84,-7.786433670000000232e-84,0.000000000000000000e+00,4.028127589999999822e-95,-2.333619580000000056e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.405178269999999799e-56,9.999999979999999707e-10,3.675801359999999796e-42,-2.359468150000000058e-45,-9.058743390000000431e-52,0.000000000000000000e+00,0.000000000000000000e+00,4.465599999999999800e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.359467010000000030e-45,3.666677769999999887e-42,9.999999979999999707e-10,9.547481390000000813e-10,1.680654780000000136e-85,0.000000000000000000e+00,-1.233707169999999986e-88,-6.643880049999999596e-47,1.127893210000000058e-84,-7.786433670000000232e-84,-2.329133989999999993e-95
5.865599999999999677e-04,1.230081740000000032e-84,-7.785385100000000106e-84,0.000000000000000000e+00,4.027213199999999850e-95,-2.333305320000000197e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450916300000000107e-55,9.999999979999999707e-10,3.245254749999999867e-42,-2.358670650000000086e-45,-3.229368309999999846e-52,0.000000000000000000e+00,0.000000000000000000e+00,5.965599999999999939e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.358669510000000058e-45,3.236134880000000015e-42,9.999999979999999707e-10,9.840021230000000829e-10,1.675715940000000058e-85,0.000000000000000000e+00,-1.230081739999999953e-88,-2.822638579999999984e-47,1.124578740000000081e-84,-7.785385100000000106e-84,-2.334986080000000026e-95
7.365600000000000359e-04,1.226466969999999981e-84,-7.784336659999999877e-84,0.000000000000000000e+00,4.026275949999999887e-95,-2.332991099999999885e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.133111539999999636e-55,9.999999979999999707e-10,2.814960090000000149e-42,-2.357872749999999930e-45,-1.129428529999999948e-52,0.000000000000000000e+00,0.000000000000000000e+00,7.465599999999999537e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.357871609999999902e-45,2.805843950000000138e-42,9.999999979999999707e-10,9.943442740000000773e-10,1.670791610000000106e-85,0.000000000000000000e+00,-1.226466970000000036e-88,-2.138071720000000003e-47,1.121274000000000040e-84,-7.784336659999999877e-84,-2.323281889999999980e-95
8.865599999999999956e-04,1.222862820000000069e-84,-7.783288370000000236e-84,0.000000000000000000e+00,4.025361559999999915e-95,-2.332676920000000035e-84,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080746869999999948e-54,9.999999979999999707e-10,2.384917260000000043e-42,-2.357074989999999962e-45,-3.747232839999999938e-53,0.000000000000000000e+00,0.000000000000000000e+00,8.965600000000000219e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.357073849999999934e-45,2.375804829999999988e-42,9.999999979999999707e-10,9.980005320000000403e-10,1.665881750000000103e-85,0.000000000000000000e+00,-1.222862819999999956e-88,-2.014979640000000052e-47,1.117978980000000049e-84,-7.783288370000000236e-84,-2.334986080000000026e-95
1.000292720000000007e-03,-1.933977050000000139e-23,5.346215090000000239e-18,9.659656070000000126e-04,1.135091259999999927e-21,1.602278110000000004e-18,1.086728799999999996e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.999981430000000055e-46,9.999999979999999707e-10,6.701377289999999914e-36,7.680488209999999746e-31,-1.662531430000000060e-34,0.000000000000000000e+00,0.000000000000000000e+00,1.010292720000000033e-03,0.000000000000000000e+00,6.422532800000000383e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.408710379999999887e-04,1.032050990000000053e-30,7.871102920000000208e-37,9.999999979999999707e-10,9.990910850000000877e-10,-2.634846119999999832e-24,0.000000000000000000e+00,0.000000000000000000e+00,2.725777419999999770e-35,-7.705842029999999765e-26,5.344542050000000067e-18,3.559664330000000181e-22
1.067187839999999936e-03,5.046892810000000131e-20,1.134028020000000019e-13,2.217198559999999929e-01,-4.605908130000000296e-17,3.398718989999999999e-14,2.721880039999999973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734518320000000084e-40,9.999999979999999707e-10,1.581034970000000000e-30,1.643748180000000027e-24,-6.585614959999999920e-28,0.000000000000000000e+00,0.000000000000000000e+00,1.077187839999999962e-03,0.000000000000000000e+00,3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.528757089999999930e-02,1.656173300000000017e-24,1.527915650000000035e-30,9.999999979999999707e-10,9.994283369999999446e-10,6.875281889999999672e-21,0.000000000000000000e+00,-5.046892810000000236e-24,2.829983569999999837e-27,3.765859140000000215e-20,1.134010989999999992e-13,3.625123410000000109e-19
1.217187839999999896e-03,3.325086179999999924e-19,1.179260410000000081e-12,7.167198559999999885e-01,-4.739045559999999580e-16,3.534281939999999991e-13,8.800827399999999745e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.527899210000000047e-40,9.999999979999999707e-10,1.208762900000000061e-29,3.032429799999999881e-23,-1.213767029999999946e-26,0.000000000000000000e+00,0.000000000000000000e+00,1.227187839999999922e-03,0.000000000000000000e+00,3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787196709999999966e-01,3.040578149999999796e-23,1.199052209999999947e-29,9.999999979999999707e-10,9.997978990000000095e-10,4.529698900000000251e-20,0.000000000000000000e+00,-3.325086179999999890e-23,1.118880329999999974e-25,2.833977680000000192e-19,1.179255219999999993e-12,1.104765449999999964e-18
1.367187840000000073e-03,8.544561090000000469e-19,3.366713330000000044e-12,1.211719860000000093e+00,-1.350428919999999934e-15,1.009014969999999960e-12,1.487977480000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750832749999999994e-40,9.999999979999999707e-10,3.127197000000000265e-29,1.254992260000000107e-22,-5.022704529999999866e-26,0.000000000000000000e+00,0.000000000000000000e+00,1.377187840000000099e-03,0.000000000000000000e+00,3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021517719999999851e-01,1.257066950000000102e-22,3.111664169999999925e-29,9.999999979999999707e-10,9.999285500000000335e-10,1.164008599999999950e-19,0.000000000000000000e+00,-8.544561090000000290e-23,6.000866599999999732e-25,7.487312499999999694e-19,3.366704389999999811e-12,1.902531360000000151e-18
1.517187840000000032e-03,1.632958050000000004e-18,6.674592860000000254e-12,1.706719859999999978e+00,-2.675180300000000159e-15,2.000397259999999952e-12,2.095872209999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.821486760000000283e-40,9.999999979999999707e-10,5.949033869999999942e-29,3.266663099999999836e-22,-1.307272479999999904e-25,0.000000000000000000e+00,0.000000000000000000e+00,1.527187840000000059e-03,0.000000000000000000e+00,3.300000009999999942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.255838719999999742e-01,3.270591129999999912e-22,5.926596090000000455e-29,9.999999979999999707e-10,9.999747390000000914e-10,2.224546330000000004e-19,0.000000000000000000e+00,-1.632958049999999949e-22,1.787108909999999945e-24,1.445603930000000027e-18,6.674579910000000049e-12,2.755858609999999864e-18
1.667187839999999992e-03,2.673240609999999939e-18,1.110173150000000025e-11,2.201719859999999862e+00,-4.447715269999999689e-15,3.327225150000000179e-12,2.703766950000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.860179570000000132e-40,9.999999979999999707e-10,9.665943859999999651e-29,6.737707739999999961e-22,-2.696166610000000051e-25,0.000000000000000000e+00,0.000000000000000000e+00,1.677187840000000018e-03,0.000000000000000000e+00,3.300000009999999942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.490159730000000460e-01,6.744078319999999984e-22,9.635216839999999850e-29,9.999999979999999707e-10,9.999910680000001019e-10,3.641702630000000054e-19,0.000000000000000000e+00,-2.673240609999999765e-22,4.003346769999999726e-24,2.381547730000000026e-18,1.110171430000000002e-11,3.653570529999999768e-18
1.817187839999999952e-03,3.983147960000000143e-18,1.664696290000000004e-11,2.696719859999999969e+00,-6.667510740000000011e-15,4.989149109999999972e-12,3.311661679999999830e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.961487460000000068e-40,9.999999979999999707e-10,1.428935310000000111e-28,1.207116119999999998e-21,-4.830150350000000098e-25,0.000000000000000000e+00,0.000000000000000000e+00,1.827187839999999978e-03,0.000000000000000000e+00,3.300000009999999942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.724480739999999512e-01,1.208056640000000089e-21,1.425500649999999895e-28,9.999999979999999707e-10,9.999968409999999900e-10,5.426163400000000134e-19,0.000000000000000000e+00,-3.983147959999999994e-22,7.584024300000000042e-24,3.566623500000000041e-18,1.664694140000000055e-11,4.584546280000000336e-18
1.872484480000000031e-03,4.536522419999999636e-18,1.897301160000000027e-11,2.879198769999999907e+00,-7.598569289999999273e-15,5.686273489999999675e-12,3.535758600000000196e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.140048769999999454e-40,9.999999979999999707e-10,1.615368229999999941e-28,1.458733799999999952e-21,-5.836882329999999892e-25,0.000000000000000000e+00,0.000000000000000000e+00,1.882484480000000057e-03,0.000000000000000000e+00,3.300000009999999942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.179506110000000163e-01,1.459801310000000061e-21,1.611475440000000077e-28,9.999999979999999707e-10,9.999978460000000208e-10,6.180014439999999617e-19,0.000000000000000000e+00,-4.536522419999999921e-22,9.315459539999999603e-24,4.065936560000000060e-18,1.897298849999999986e-11,4.909060609999999880e-18
2.000018619999999799e-03,5.967731520000000028e-18,2.491615190000000131e-11,3.299999999999999822e+00,-9.977346650000000115e-15,7.467452029999999448e-12,4.052574959999999948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.030736800000000211e-42,9.999999979999999707e-10,2.079386540000000200e-28,2.167714129999999941e-21,-8.673422470000000345e-25,0.000000000000000000e+00,0.000000000000000000e+00,2.010018619999999825e-03,0.000000000000000000e+00,3.294350269999999931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.228806699999999807e-01,2.169106379999999904e-21,2.075872980000000167e-28,9.999999979999999707e-10,9.999991090000000843e-10,8.129722200000000454e-19,0.000000000000000000e+00,-5.967731520000000304e-22,1.428345670000000039e-23,5.355958439999999986e-18,2.491612599999999928e-11,5.517614800000000147e-18
2.009266449999999940e-03,6.067403180000000136e-18,2.537622479999999902e-11,3.299999999999999822e+00,-1.016118079999999983e-14,7.605337359999999752e-12,4.052631569999999850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.114244550000000316e-39,9.999999979999999707e-10,2.073821539999999882e-28,2.226593479999999876e-21,-8.911560559999999709e-25,0.000000000000000000e+00,0.000000000000000000e+00,2.019266449999999966e-03,0.000000000000000000e+00,1.322964140000000078e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.228806699999999807e-01,2.228010100000000006e-21,2.068920150000000152e-28,9.999999979999999707e-10,9.999991640000000191e-10,8.265502920000000061e-19,0.000000000000000000e+00,-6.067403179999999877e-22,1.470066540000000116e-23,5.456366350000000043e-18,2.537619649999999884e-11,6.022677219999999820e-18
2.019248219999999951e-03,6.176299959999999703e-18,2.587277740000000087e-11,3.299999999999999822e+00,-1.035978550000000028e-14,7.754155800000000554e-12,4.052631569999999850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.222787880000000103e-37,9.999999979999999707e-10,2.001431050000000066e-28,2.291240080000000145e-21,-9.118171179999999453e-25,0.000000000000000000e+00,0.000000000000000000e+00,2.029248219999999978e-03,0.000000000000000000e+00,-1.258254450000000030e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.228806699999999807e-01,2.292680580000000016e-21,1.943124760000000025e-28,9.999999979999999707e-10,9.999992200000001032e-10,8.413850850000000155e-19,0.000000000000000000e+00,-6.176299960000000132e-22,1.516007130000000127e-23,5.560061629999999785e-18,2.587274920000000074e-11,5.998652590000000123e-18
2.079924260000000184e-03,6.895861120000000383e-18,2.889042399999999908e-11,3.299999999999999822e+00,-1.156718949999999942e-14,8.658554340000000099e-12,4.052631569999999850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.371360489999999815e-43,9.999999979999999707e-10,2.286372510000000038e-28,2.709722700000000107e-21,-1.084193379999999918e-24,0.000000000000000000e+00,0.000000000000000000e+00,2.089924260000000211e-03,0.000000000000000000e+00,9.851675030000000082e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.228806699999999807e-01,2.711324190000000043e-21,2.282152090000000156e-28,9.999999979999999707e-10,9.999994870000000311e-10,9.394094730000000049e-19,0.000000000000000000e+00,-6.895861119999999812e-22,1.815771169999999908e-23,6.210623760000000143e-18,2.889039659999999942e-11,5.832991480000000223e-18
