time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
6.489446760000000536e-01,1.642538139999999902e-03,4.924480929999999756e-02,4.924718580000000262e-02,-1.970092580000000097e-05,1.475883000000000056e-02,6.047899810000000043e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.008486480000000491e-05,9.999999979999999707e-10,3.818204279999999784e+00,1.008402059999999969e-05,-3.584955890000000091e-09,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993618909999999519e-05,1.017256149999999915e+00,-1.000000000000000048e-04,1.017226149999999940e+00,1.233280169999999981e-02,1.008399049999999935e-05,3.818179880000000193e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.249224100000000006e-04,4.940656458412465442e-324,-1.642538139999999966e-07,8.477494919999999350e-08,1.501967469999999959e-03,4.924480569999999807e-02,7.751967960000000075e-10
6.492706759999999910e-01,1.619404959999999919e-03,4.926556859999999677e-02,4.926794389999999968e-02,-1.970923449999999863e-05,1.476505170000000020e-02,6.050449050000000079e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.008486249999999783e-05,9.999999979999999707e-10,3.814232839999999847e+00,9.942348739999999857e-06,-3.528155940000000055e-09,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993645959999999853e-05,1.015064790000000050e+00,-1.000000000000000048e-04,1.015034790000000076e+00,1.233800009999999961e-02,9.942319039999999270e-06,3.814208450000000195e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.217546479999999906e-04,4.940656458412465442e-324,-1.619404960000000055e-07,8.358391799999999625e-08,1.480814059999999979e-03,4.926556490000000288e-02,7.753135909999999946e-10
6.495966760000000395e-01,1.596597659999999912e-03,4.928623979999999932e-02,4.928861410000000276e-02,-1.971750789999999912e-05,1.477124689999999990e-02,6.052987489999999901e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.008486009999999929e-05,9.999999979999999707e-10,3.810264019999999974e+00,9.802672690000000007e-06,-3.472154390000000168e-09,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993672889999999582e-05,1.012873890000000054e+00,-1.000000000000000048e-04,1.012843890000000080e+00,1.234317650000000058e-02,9.802643379999999353e-06,3.810239639999999817e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.186315099999999961e-04,4.940656458412465442e-324,-1.596597660000000131e-07,8.240966549999999901e-08,1.459958639999999960e-03,4.928623619999999983e-02,7.754294980000000377e-10
6.499226759999999770e-01,1.574111640000000045e-03,4.930682349999999936e-02,4.930919660000000065e-02,-1.972574630000000054e-05,1.477741590000000022e-02,6.055515170000000218e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.008485770000000075e-05,9.999999979999999707e-10,3.806297799999999842e+00,9.664964350000000278e-06,-3.416939970000000063e-09,2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993699710000000563e-05,1.010683470000000028e+00,-1.000000000000000048e-04,1.010653470000000054e+00,1.234833089999999925e-02,9.664935409999999907e-06,3.806273430000000069e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.155523670000000097e-04,4.940656458412465442e-324,-1.574111639999999919e-07,8.125195539999999430e-08,1.439397000000000029e-03,4.930681979999999853e-02,7.755431850000000143e-10
6.502333259999999449e-01,1.552979190000000013e-03,4.932635669999999722e-02,4.932872879999999904e-02,-1.973356420000000168e-05,1.478327010000000073e-02,6.057913869999999833e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.167706590000000293e-10,9.999999979999999707e-10,3.802499780000000218e+00,9.535525500000000188e-06,-3.365665630000000200e-09,2.120009040000000056e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993725160000000514e-05,1.008596620000000055e+00,-1.000000000000000048e-04,1.008566620000000080e+00,1.235322219999999971e-02,9.535496920000000276e-06,3.802475380000000182e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.126585770000000077e-04,4.940656458412465442e-324,-1.552979189999999894e-07,8.016379929999999958e-08,1.420073100000000029e-03,4.932635309999999773e-02,7.756528749999999906e-10
6.505593259999999933e-01,1.531107629999999952e-03,4.934677030000000214e-02,4.934914130000000315e-02,-1.974173449999999875e-05,1.478938810000000013e-02,6.060420660000000355e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.360974220000000795e-10,9.999999979999999707e-10,3.798534200000000194e+00,9.401578550000000236e-06,-3.311952549999999907e-09,1.728809040000000152e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993751759999999935e-05,1.006407110000000049e+00,-1.000000000000000048e-04,1.006377110000000075e+00,1.235833409999999993e-02,9.401550350000000431e-06,3.798509810000000098e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.096635739999999984e-04,4.940656458412465442e-324,-1.531107629999999877e-07,7.903768580000000513e-08,1.400073329999999925e-03,4.934676660000000131e-02,7.757665619999999671e-10
6.508853260000000418e-01,1.509544160000000045e-03,4.936709730000000268e-02,4.936946729999999728e-02,-1.974987010000000165e-05,1.479548020000000068e-02,6.062916839999999905e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.554241839999999804e-10,9.999999979999999707e-10,3.794571239999999790e+00,9.269518829999999842e-06,-3.258994449999999901e-09,1.337609040000000071e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993778250000000609e-05,1.004218080000000013e+00,-1.000000000000000048e-04,1.004188080000000038e+00,1.236342420000000053e-02,9.269490990000000497e-06,3.794546860000000077e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.067107619999999956e-04,4.940656458412465442e-324,-1.509544159999999900e-07,7.792746159999999519e-08,1.380355289999999919e-03,4.936709370000000319e-02,7.758802490000000471e-10
6.512050000000000338e-01,1.488694129999999956e-03,4.938694629999999808e-02,4.938931509999999747e-02,-1.975781429999999889e-05,1.480142899999999963e-02,6.065354289999999940e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.620322319999999299e-10,9.999999979999999707e-10,3.790687730000000144e+00,9.141828600000000702e-06,-3.207786829999999883e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.993804109999999464e-05,1.002071970000000034e+00,-1.000000000000000048e-04,1.002041970000000060e+00,1.236839470000000024e-02,9.141801120000000121e-06,3.790663359999999926e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.038556439999999938e-04,4.940656458412465442e-324,-1.488694129999999971e-07,7.685397289999999418e-08,1.361289629999999987e-03,4.938694259999999725e-02,7.759912710000000426e-10
6.515309999999999713e-01,1.467728140000000049e-03,4.940710219999999708e-02,4.940946920000000020e-02,-1.976588140000000107e-05,1.480746970000000086e-02,6.067829359999999707e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.618190689999999408e-10,9.999999979999999707e-10,3.786729880000000215e+00,9.013428420000000143e-06,-3.156317079999999932e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.992388849999999908e-05,9.998838979999999932e-01,-9.998539019999999567e-05,9.998539020000000166e-01,1.237344179999999919e-02,9.013401290000000197e-06,3.786705519999999936e+00,9.999999979999999707e-10,9.999999979999999707e-10,2.009846480000000116e-04,4.940656458412465442e-324,-1.467728140000000004e-07,7.577451619999999656e-08,1.342117940000000023e-03,4.940709859999999759e-02,7.760947439999999520e-10
6.518570000000000197e-01,1.447057490000000068e-03,4.942689329999999659e-02,4.942924829999999908e-02,-1.977380210000000073e-05,1.481340119999999955e-02,6.070258369999999640e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.616059059999999517e-10,9.999999979999999707e-10,3.782774569999999947e+00,8.886837169999999291e-06,-3.105546959999999996e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.970721849999999358e-05,9.976991210000000221e-01,-9.976691909999999875e-05,9.976691909999999552e-01,1.237839500000000037e-02,8.886810399999999803e-06,3.782750220000000052e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.981540950000000004e-04,4.940656458412465442e-324,-1.447057489999999884e-07,7.471026679999999766e-08,1.323216309999999951e-03,4.942688960000000270e-02,7.760543319999999656e-10
6.521829999999999572e-01,1.426678040000000074e-03,4.944609960000000137e-02,4.944844269999999764e-02,-1.978148889999999853e-05,1.481915739999999961e-02,6.072615590000000202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.613927429999999626e-10,9.999999979999999707e-10,3.778821880000000188e+00,8.762029450000000027e-06,-3.055490319999999939e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.949101250000000427e-05,9.955191190000000079e-01,-9.954892539999999972e-05,9.954892539999999901e-01,1.238320180000000020e-02,8.762003019999999655e-06,3.778797539999999788e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.953634160000000111e-04,4.940656458412465442e-324,-1.426678039999999945e-07,7.366101150000000231e-08,1.304580959999999913e-03,4.944609600000000188e-02,7.760121430000000455e-10
6.525090000000000057e-01,1.406585660000000092e-03,4.946472489999999972e-02,4.946705600000000230e-02,-1.978894309999999876e-05,1.482473940000000011e-02,6.074901439999999715e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.611795799999999735e-10,9.999999979999999707e-10,3.774871800000000110e+00,8.638980109999999847e-06,-3.006137120000000118e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.927527199999999807e-05,9.933438799999999569e-01,-9.933140799999999756e-05,9.933140799999999881e-01,1.238786310000000029e-02,8.638954020000000285e-06,3.774847470000000094e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.926120490000000126e-04,4.940656458412465442e-324,-1.406585660000000030e-07,7.262653879999999768e-08,1.286208110000000050e-03,4.946472119999999889e-02,7.759659579999999641e-10
6.528350000000000541e-01,1.386776329999999920e-03,4.948277250000000099e-02,4.948509179999999869e-02,-1.979616630000000045e-05,1.483014839999999973e-02,6.077116369999999851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.609948389999999125e-10,9.999999979999999707e-10,3.770924340000000097e+00,8.517664360000000093e-06,-2.957477429999999932e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.905999579999999602e-05,9.911733929999999582e-01,-9.911436589999999625e-05,9.911436590000000102e-01,1.239237969999999918e-02,8.517638599999999822e-06,3.770900020000000019e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.898994399999999960e-04,4.940656458412465442e-324,-1.386776330000000115e-07,7.160664049999999350e-08,1.268094090000000066e-03,4.948276890000000150e-02,7.759157759999999859e-10
6.531609999999999916e-01,1.367246039999999970e-03,4.950024609999999908e-02,4.950255370000000016e-02,-1.980315969999999948e-05,1.483538530000000008e-02,6.079260809999999758e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.607816759999999234e-10,9.999999979999999707e-10,3.766979490000000208e+00,8.398057769999999178e-06,-2.909501490000000157e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.884518309999999861e-05,9.890076500000000159e-01,-9.889779799999999477e-05,9.889779800000000343e-01,1.239675259999999980e-02,8.398032349999999717e-06,3.766955180000000070e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.872250439999999976e-04,4.940656458412465442e-324,-1.367246039999999946e-07,7.060111109999999872e-08,1.250235230000000097e-03,4.950024249999999959e-02,7.758633740000000445e-10
6.534870000000000401e-01,1.347990880000000035e-03,4.951714919999999909e-02,4.951944500000000221e-02,-1.980992480000000002e-05,1.484045120000000023e-02,6.081335190000000321e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.605685140000000835e-10,9.999999979999999707e-10,3.763037250000000000e+00,8.280136249999999712e-06,-2.862199650000000200e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.863083269999999979e-05,9.868466380000000537e-01,-9.868170340000000215e-05,9.868170339999999818e-01,1.240098260000000070e-02,8.280111159999999543e-06,3.763012960000000184e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.845883210000000068e-04,4.940656458412465442e-324,-1.347990879999999899e-07,6.960974799999999837e-08,1.232627949999999918e-03,4.951714559999999959e-02,7.758087509999999906e-10
6.538129999999999775e-01,1.329006970000000008e-03,4.953348529999999916e-02,4.953576939999999873e-02,-1.981646300000000123e-05,1.484534719999999926e-02,6.083339949999999781e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.603695620000000585e-10,9.999999979999999707e-10,3.759097619999999917e+00,8.163876050000000036e-06,-2.815562430000000014e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.841694390000000508e-05,9.846903489999999648e-01,-9.846608089999999878e-05,9.846608089999999702e-01,1.240507069999999962e-02,8.163851279999999333e-06,3.759073340000000041e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.819887419999999961e-04,4.940656458412465442e-324,-1.329006969999999928e-07,6.863235160000000164e-08,1.215268700000000056e-03,4.953348169999999967e-02,7.757496869999999645e-10
6.541390000000000260e-01,1.310290480000000013e-03,4.954925789999999747e-02,4.955153030000000042e-02,-1.982277569999999885e-05,1.485007430000000010e-02,6.085275499999999969e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.601563990000000694e-10,9.999999979999999707e-10,3.755160599999999960e+00,8.049253770000000814e-06,-2.769580450000000003e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.820351549999999487e-05,9.825387709999999775e-01,-9.825092950000000221e-05,9.825092949999999492e-01,1.240901770000000029e-02,8.049229309999999754e-06,3.755136330000000022e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.794257829999999993e-04,4.940656458412465442e-324,-1.310290479999999904e-07,6.766872509999999871e-08,1.198153989999999926e-03,4.954925419999999664e-02,7.756901789999999665e-10
6.544649999999999634e-01,1.291837639999999935e-03,4.956447030000000337e-02,4.956673129999999983e-02,-1.982886429999999883e-05,1.485463350000000050e-02,6.087142289999999956e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.599432360000000803e-10,9.999999979999999707e-10,3.751226190000000127e+00,7.936246310000000839e-06,-2.724244480000000201e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.799054660000000529e-05,9.803918940000000415e-01,-9.803624829999999435e-05,9.803624829999999513e-01,1.241282439999999952e-02,7.936222169999999245e-06,3.751201920000000190e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.768989279999999911e-04,4.940656458412465442e-324,-1.291837639999999915e-07,6.671867450000000054e-08,1.181280380000000046e-03,4.956446669999999693e-02,7.756271180000000435e-10
